"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp","raw_resp"
"mturkddm_lexical","mturkddm_lexical_3","deviate","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","deviate","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","devout","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","devout","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","devout","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","devout","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","dewn","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","dewn","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_1","dewn","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","dewn","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","dezi","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","dezi","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","dezi","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","dezi","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","diagonal","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","diagonal","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","diagonal","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","diagonal","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","dial","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","dial","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","dial","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","dial","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","diary","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","diary","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","diary","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","diary","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_2","dicir","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","dicir","nonword","valid word",0,"key 1"
"mturkddm_lexical","mturkddm_lexical_2","dicir","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Low-frequency word pool","dicir","nonword","nonword",1,"key 2"
"mturkddm_lexical","mturkddm_lexical_3","didactic","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","didactic","valid word","valid word",1,"key 1"
"mturkddm_lexical","mturkddm_lexical_3","didactic","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","Very-low-frequency word pool","didactic","valid word","nonword",0,"key 2"
"mturkddm_lexical","mturkddm_lexical_1","difference","Lexical decision task, Experiment 1 (Ratcliff & Hendrickson (2021), 'Do data from mechanical Turk subjects replicate accuracy, response time, and diffusion modeling results?', Behavior Research Methods 53:2302), deposit osf.io/za9y8","A letter string was presented and the participant decided whether it was a valid English word or a nonword, responding with key 1 for “valid word” and key 2 for “nonword”.","High-frequency word pool","difference","valid word","valid word",1,"key 1"
